#airframe_info, log_version="1.00", airframe_name="Cessna 208B", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0767-13", system_id="24F5FC5E6", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts,  amps,   gals,   gals,      gph,   deg F,     psi,  ft lbs,     rpm,       %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 Torq,   E1 NP,   E1 NG,  E1 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2019-08-19, 06:55:16,  +00:00,   HKOK,   -1.3826579,   35.5378380, 10501.0, 29.92, 11116.6,   8.5, 124.76, 145.28,    0.67,   1.92,   0.36,  -0.00,  -0.00, 261.9, 265.6,  28.5,   3.6,  74.54,  73.67,    44.76,  156.06,   94.50, 1359.24, 1755.41,   94.61,  687.55, 11063.7, 150,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.817,  10.01, -160.6,   25.8,  -94.3,    0.8,      1,   GPS,    ALT,   0.1,   1.9,   3.9,     3D, 1852,      ,       ,  66.0,       
2019-08-19, 06:55:17,  +00:00,   HKOK,   -1.3826993,   35.5371628, 10500.0, 29.92, 11116.6,   8.5, 124.83, 145.30,   -3.50,   1.89,   0.30,   0.00,  -0.00, 261.9, 265.7,  28.5,   2.0,  74.54,  73.67,    44.77,  156.04,   94.44, 1359.12, 1755.64,   94.61,  687.42, 11063.7, 150,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.809,  10.05, -160.6,   25.7,  -94.3,    0.8,      1,   GPS,    ALT,   0.1,   1.9,   3.9,     3D, 1852,      ,       ,  66.0,       
2019-08-19, 06:55:18,  +00:00,   HKOK,   -1.3827400,   35.5364952, 10500.0, 29.92, 11116.7,   8.5, 124.90, 145.34,   -9.85,   1.92,   0.21,   0.00,   0.00, 262.0, 265.7,  28.5,   2.2,  74.54,  73.67,    44.79,  156.03,   94.56, 1359.65, 1755.49,   94.62,  687.80, 11063.8, 150,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.799,  10.08, -160.6,   25.7,  -94.3,    0.8,      1,   GPS,    ALT,   0.1,   1.9,   3.9,     3D, 1852,      ,       ,  66.0,       
2019-08-19, 06:55:19,  +00:00,   HKOK,   -1.3827822,   35.5357895, 10500.0, 29.92, 11116.9,   8.5, 124.99, 145.38,  -11.77,   1.98,   0.07,   0.00,   0.00, 262.0, 265.8,  28.5,   1.5,  74.54,  73.67,    44.78,  156.03,   94.38, 1359.62, 1755.66,   94.61,  687.86, 11064.0, 150,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.790,  10.11, -160.5,   25.6,  -94.3,    0.8,      1,   GPS,    ALT,   0.0,   1.9,  11.8,     3D, 1852,      ,       ,  66.0,       
2019-08-19, 06:55:20,  +00:00,   HKOK,   -1.3828206,   35.5351562, 10500.0, 29.92, 11117.3,   8.5, 125.09, 145.38,   -6.94,   1.94,   0.00,   0.00,   0.00, 262.1, 265.8,  28.5,   1.8,  74.54,  73.67,    44.77,  156.03,   94.35, 1358.66, 1755.32,   94.60,  687.79, 11064.3, 150,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.781,  10.13, -160.4,   25.6,  -94.3,    0.8,      1,   GPS,    ALT,  -0.0,   1.9,  19.7,     3D, 1852,      ,       ,  66.0,       
2019-08-19, 06:55:21,  +00:00,   HKOK,   -1.3828602,   35.5344963, 10501.0, 29.92, 11117.6,   8.2, 125.18, 145.38,   -1.94,   1.88,  -0.21,   0.00,  -0.01, 262.1, 265.8,  28.5,   0.8,  74.54,  73.67,    44.77,  156.02,   94.40, 1358.62, 1755.54,   94.60,  687.60, 11064.7, 150,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.772,  10.16, -160.3,   25.5,  -94.3,    0.8,      1,   GPS,    ALT,  -0.0,   1.9,  23.6,     3D, 1852,      ,       ,  66.0,       
2019-08-19, 06:55:22,  +00:00,   HKOK,   -1.3829013,   35.5338097, 10501.0, 29.92, 11117.8,   8.2, 125.23, 145.40,    6.49,   1.86,  -0.43,   0.00,  -0.01, 262.1, 265.8,  28.5,   1.4,  74.54,  73.67,    44.76,  156.02,   94.16, 1358.96, 1755.25,   94.61,  687.44, 11064.9, 150,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.763,  10.18, -160.2,   25.5,  -94.3,    0.8,      1,   GPS,    ALT,  -0.1,   1.9,  11.8,     3D, 1852,      ,       ,  66.0,       
2019-08-19, 06:55:23,  +00:00,   HKOK,   -1.3829422,   35.5331421, 10501.0, 29.92, 11117.8,   8.2, 125.24, 145.40,   11.86,   1.83,  -0.36,   0.00,  -0.00, 262.2, 265.7,  28.5,   1.7,  74.54,  73.67,    44.76,  156.01,   94.50, 1359.10, 1755.57,   94.62,  687.55, 11064.9, 150,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.755,  10.20, -160.1,   25.5,  -94.3,    0.8,      1,   GPS,    ALT,  -0.1,   1.9,   0.0,     3D, 1852,      ,       ,  66.0,       
2019-08-19, 06:55:24,  +00:00,   HKOK,   -1.3829837,   35.5324707, 10501.0, 29.92, 11117.7,   8.2, 125.27, 145.44,   13.88,   1.86,  -0.07,   0.00,   0.00, 262.3, 265.7,  28.6,   2.8,  74.72,  73.67,    44.76,  156.01,   94.57, 1358.95, 1755.68,   94.61,  687.69, 11064.8, 150,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.745,  10.21, -159.9,   25.4,  -94.3,    0.8,      1,   GPS,    ALT,  -0.0,   1.8,   3.9,     3D, 1852,      ,       ,  66.0,       
2019-08-19, 06:55:25,  +00:00,   HKOK,   -1.3830265,   35.5317688, 10501.0, 29.92, 11117.6,   8.5, 125.30, 145.45,    7.61,   1.85,   0.42,   0.00,   0.01, 262.4, 265.7,  28.6,   3.1,  74.72,  73.67,    44.79,  156.00,   94.69, 1359.08, 1755.42,   94.62,  687.92, 11064.7, 150,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.736,  10.22, -159.7,   25.4,  -94.3,    0.8,      1,   GPS,    ALT,  -0.0,   1.8,   0.0,     3D, 1852,      ,       ,  66.0,       
2019-08-19, 06:55:26,  +00:00,   HKOK,   -1.3830645,   35.5311279, 10501.0, 29.92, 11117.7,   8.5, 125.34, 145.49,    2.27,   1.82,   0.37,   0.00,  -0.00, 262.5, 265.8,  28.6,   2.7,  74.72,  73.67,    44.78,  156.00,   94.60, 1359.46, 1755.94,   94.62,  687.72, 11064.8, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.726,  10.23, -159.5,   25.3,  -94.3,    0.8,      1,   GPS,    ALT,  -0.0,   1.8,   7.9,     3D, 1852,      ,       ,  66.0,       
2019-08-19, 06:55:27,  +00:00,   HKOK,   -1.3831034,   35.5304718, 10500.0, 29.92, 11117.4,   8.5, 125.40, 145.51,   -2.51,   1.81,   0.23,   0.00,  -0.01, 262.5, 265.9,  28.6,   3.2,  74.72,  73.67,    44.73,  156.01,   94.36, 1358.10, 1755.45,   94.60,  687.47, 11064.5, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.718,  10.22, -159.2,   25.3,  -94.3,    0.8,      1,   GPS,    ALT,  -0.1,   1.8,   3.9,     3D, 1852,      ,       ,  66.0,       
2019-08-19, 06:55:28,  +00:00,   HKOK,   -1.3831425,   35.5297890, 10501.0, 29.92, 11117.6,   8.5, 125.43, 145.55,   -2.98,   1.85,  -0.05,   0.00,   0.00, 262.5, 265.9,  28.5,   3.3,  74.54,  73.67,    44.75,  156.02,   94.42, 1358.92, 1755.18,   94.61,  687.38, 11064.7, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.707,  10.21, -158.9,   25.3,  -94.3,    0.8,      1,   GPS,    ALT,  -0.2,   1.8,   0.0,     3D, 1852,      ,       ,  66.0,       
2019-08-19, 06:55:29,  +00:00,   HKOK,   -1.3831804,   35.5291138, 10501.0, 29.92, 11117.5,   8.5, 125.45, 145.57,   -1.59,   1.81,  -0.43,   0.00,  -0.00, 262.4, 266.0,  28.5,   3.1,  74.20,  74.02,    44.77,  156.02,   94.31, 1358.62, 1755.64,   94.60,  687.20, 11064.6, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.698,  10.20, -158.6,   25.2,  -94.3,    0.8,      1,   GPS,    ALT,  -0.2,   1.8,   0.0,     3D, 1852,      ,       ,  66.0,       
2019-08-19, 06:55:30,  +00:00,   HKOK,   -1.3832186,   35.5284462, 10501.0, 29.92, 11117.5,   8.5, 125.48, 145.59,   -0.69,   1.85,  -0.58,   0.00,  -0.00, 262.3, 266.0,  28.5,   2.9,  74.02,  74.19,    44.78,  156.02,   94.50, 1359.80, 1755.93,   94.61,  687.22, 11064.6, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.689,  10.19, -158.3,   25.2,  -94.3,    0.8,      1,   GPS,    ALT,  -0.3,   1.8,  -3.9,     3D, 1852,      ,       ,  66.0,       
2019-08-19, 06:55:31,  +00:00,   HKOK,   -1.3832592,   35.5277405, 10501.0, 29.92, 11117.7,   8.5, 125.51, 145.61,   -0.26,   1.85,  -0.53,   0.01,  -0.00, 262.3, 265.9,  28.5,   3.7,  73.68,  74.37,    44.80,  156.03,   94.69, 1360.84, 1756.25,   94.62,  687.61, 11064.8, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.680,  10.17, -158.0,   25.1,  -94.3,    0.8,      1,   GPS,    ALT,  -0.3,   1.8,  -3.9,     3D, 1852,      ,       ,  66.0,       
2019-08-19, 06:55:32,  +00:00,   HKOK,   -1.3832972,   35.5270996, 10501.0, 29.92, 11118.0,   8.5, 125.55, 145.59,   -0.10,   1.85,  -0.63,   0.00,  -0.00, 262.2, 265.9,  28.5,   2.6,  73.68,  74.54,    44.79,  156.03,   94.35, 1360.08, 1755.55,   94.61,  687.49, 11065.1, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.673,  10.16, -157.7,   25.1,  -94.3,    0.8,      1,   GPS,    ALT,  -0.3,   1.8,  -7.9,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:33,  +00:00,   HKOK,   -1.3833368,   35.5264435, 10501.0, 29.92, 11117.8,   8.5, 125.57, 145.61,    1.87,   1.83,  -0.64,   0.00,  -0.01, 262.2, 265.8,  28.5,   1.0,  73.33,  74.71,    44.79,  156.02,   94.48, 1359.37, 1755.76,   94.62,  687.44, 11064.9, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.664,  10.15, -157.4,   25.1,  -94.3,    0.8,      1,   GPS,    ALT,  -0.3,   1.8, -11.8,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:34,  +00:00,   HKOK,   -1.3833786,   35.5257568, 10500.0, 29.92, 11117.5,   8.5, 125.57, 145.61,    2.46,   1.86,   0.04,   0.00,  -0.01, 262.1, 265.7,  28.5,   0.3,  73.16,  74.71,    44.77,  156.01,   94.48, 1359.45, 1755.68,   94.61,  687.34, 11064.6, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.656,  10.14, -157.1,   25.0,  -94.3,    0.8,      1,   GPS,    ALT,  -0.2,   1.8, -11.8,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:35,  +00:00,   HKOK,   -1.3834198,   35.5250854, 10500.0, 29.92, 11117.3,   8.5, 125.58, 145.63,    1.33,   1.85,   0.22,  -0.00,   0.00, 262.1, 265.7,  28.5,   0.7,  72.81,  75.06,    44.75,  155.99,   94.43, 1359.79, 1755.72,   94.60,  687.46, 11064.4, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.647,  10.13, -156.9,   25.0,  -94.3,    0.8,      1,   GPS,    ALT,  -0.2,   1.8, -11.8,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:36,  +00:00,   HKOK,   -1.3834604,   35.5244141, 10500.0, 29.92, 11117.2,   8.5, 125.57, 145.65,    0.58,   1.83,   0.20,   0.00,   0.01, 262.1, 265.8,  28.5,   1.6,  72.81,  75.06,    44.78,  155.99,   94.43, 1359.77, 1755.18,   94.60,  687.28, 11064.3, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.638,  10.13, -156.6,   24.9,  -94.3,    0.8,      1,   GPS,    ALT,  -0.1,   1.8,  -7.9,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:37,  +00:00,   HKOK,   -1.3835025,   35.5237122, 10500.0, 29.92, 11117.0,   8.5, 125.56, 145.67,   -0.26,   1.82,   0.00,   0.00,  -0.00, 262.1, 265.8,  28.6,   1.9,  72.64,  75.24,    44.78,  155.98,   94.48, 1359.94, 1755.33,   94.61,  687.32, 11064.1, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.629,  10.12, -156.3,   24.9,  -94.3,    0.8,      1,   GPS,    ALT,  -0.1,   1.8,  -7.9,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:38,  +00:00,   HKOK,   -1.3835406,   35.5230713, 10500.0, 29.92, 11117.0,   8.5, 125.55, 145.69,   -6.40,   1.81,  -0.08,   0.00,   0.00, 262.1, 265.8,  28.5,   3.0,  72.64,  75.24,    44.77,  155.97,   94.26, 1360.12, 1755.17,   94.60,  687.41, 11064.1, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.620,  10.12, -156.1,   24.9,  -94.3,    0.8,      1,   GPS,    ALT,  -0.2,   1.8,  -3.9,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:39,  +00:00,   HKOK,   -1.3835799,   35.5224152, 10500.0, 29.92, 11117.0,   8.5, 125.55, 145.73,  -11.62,   1.86,  -0.10,   0.00,  -0.00, 262.0, 265.8,  28.5,   2.8,  72.64,  75.24,    44.78,  155.97,   94.36, 1361.13, 1755.80,   94.61,  687.55, 11064.1, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.610,  10.11, -155.9,   24.8,  -94.3,    0.8,      1,   GPS,    ALT,  -0.2,   1.8,   3.9,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:40,  +00:00,   HKOK,   -1.3836204,   35.5217285, 10500.0, 29.92, 11117.1,   8.5, 125.59, 145.73,  -11.16,   1.85,  -0.25,   0.00,  -0.01, 261.9, 265.8,  28.5,   3.0,  72.64,  75.24,    44.78,  155.97,   94.42, 1360.96, 1755.77,   94.61,  687.27, 11064.2, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.602,  10.11, -155.7,   24.8,  -94.3,    0.8,      1,   GPS,    ALT,  -0.2,   1.8,   3.9,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:41,  +00:00,   HKOK,   -1.3836604,   35.5210533, 10500.0, 29.92, 11117.2,   8.5, 125.62, 145.75,   -5.88,   1.83,  -0.34,   0.00,   0.00, 261.9, 265.8,  28.5,   3.2,  72.81,  75.24,    44.78,  155.97,   94.40, 1361.19, 1755.30,   94.61,  687.26, 11064.3, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.593,  10.11, -155.5,   24.7,  -94.3,    0.8,      1,   GPS,    ALT,  -0.2,   1.8,   0.0,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:42,  +00:00,   HKOK,   -1.3837010,   35.5203819, 10500.0, 29.92, 11117.2,   8.5, 125.64, 145.75,   -2.55,   1.82,  -0.38,  -0.00,  -0.00, 261.9, 265.8,  28.5,   0.8,  72.81,  75.06,    44.78,  155.97,   94.53, 1360.68, 1755.63,   94.61,  687.37, 11064.3, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.585,  10.12, -155.4,   24.7,  -94.3,    0.8,      1,   GPS,    ALT,  -0.2,   1.8,   3.9,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:43,  +00:00,   HKOK,   -1.3837439,   35.5196800, 10500.0, 29.92, 11117.2,   8.5, 125.64, 145.75,   -0.96,   1.85,  -0.46,   0.00,   0.00, 261.8, 265.6,  28.5,   0.8,  72.81,  74.89,    44.79,  155.96,   94.06, 1361.23, 1754.94,   94.61,  687.32, 11064.3, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.576,  10.13, -155.2,   24.7,  -94.3,    0.8,      1,   GPS,    ALT,  -0.2,   1.8,   0.0,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:44,  +00:00,   HKOK,   -1.3837833,   35.5190353, 10500.0, 29.92, 11117.2,   8.5, 125.60, 145.79,   -0.38,   1.83,  -0.29,   0.00,   0.01, 261.7, 265.7,  28.5,   1.3,  72.98,  74.89,    44.78,  155.96,   94.47, 1359.84, 1754.84,   94.60,  687.33, 11064.3, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.567,  10.14, -155.1,   24.6,  -94.3,    0.8,      1,   GPS,    ALT,  -0.2,   1.8,   3.9,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:45,  +00:00,   HKOK,   -1.3838242,   35.5183792, 10501.0, 29.92, 11117.4,   8.5, 125.61, 145.77,    5.00,   1.80,  -0.33,  -0.00,  -0.00, 261.7, 265.7,  28.5,   1.5,  73.16,  74.89,    44.78,  155.95,   94.25, 1360.56, 1755.51,   94.61,  687.33, 11064.5, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.558,  10.15, -155.1,   24.6,  -94.3,    0.8,      1,   GPS,    ALT,  -0.1,   1.8,   7.9,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:46,  +00:00,   HKOK,   -1.3838677,   35.5176926, 10501.0, 29.92, 11117.4,   8.5, 125.65, 145.80,   10.81,   1.75,  -0.36,  -0.00,  -0.01, 261.6, 265.6,  28.4,  -1.9,  73.33,  74.54,    44.75,  155.94,   94.52, 1359.92, 1755.46,   94.60,  687.07, 11064.5, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.548,  10.17, -155.0,   24.5,  -94.3,    0.8,      1,   GPS,    ALT,  -0.1,   1.8,   0.0,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:47,  +00:00,   HKOK,   -1.3839113,   35.5170212, 10501.0, 29.92, 11117.2,   8.5, 125.69, 145.80,   11.63,   1.75,  -0.31,   0.00,  -0.01, 261.7, 265.4,  28.5,   1.7,  73.33,  74.54,    44.76,  155.93,   94.37, 1359.94, 1755.48,   94.61,  686.94, 11064.3, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.540,  10.20, -155.0,   24.5,  -94.3,    0.8,      1,   GPS,    ALT,  -0.0,   1.7, -11.8,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:48,  +00:00,   HKOK,   -1.3839548,   35.5163498, 10500.0, 29.92, 11116.9,   8.5, 125.72, 145.84,    3.83,   1.87,   0.24,  -0.00,   0.01, 261.6, 265.5,  28.5,   0.7,  73.33,  74.37,    44.80,  155.92,   94.34, 1361.58, 1755.43,   94.63,  687.31, 11064.0, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.531,  10.22, -155.0,   24.5,  -94.3,    0.8,      1,   GPS,    ALT,   0.0,   1.8, -19.7,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:49,  +00:00,   HKOK,   -1.3840004,   35.5156403, 10500.0, 29.92, 11116.6,   8.5, 125.70, 145.84,   -5.24,   1.90,   0.47,  -0.00,   0.01, 261.6, 265.5,  28.6,   2.7,  73.50,  74.19,    44.78,  155.92,   94.55, 1359.76, 1755.68,   94.61,  687.64, 11063.7, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.001, -0.523,  10.25, -155.0,   24.4,  -94.3,    0.8,      1,   GPS,    ALT,   0.1,   1.9, -15.7,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:50,  +00:00,   HKOK,   -1.3840414,   35.5150032, 10501.0, 29.92, 11116.6,   8.5, 125.73, 145.86,   -4.31,   1.82,   0.22,  -0.00,  -0.00, 261.7, 265.5,  28.6,   3.2,  73.68,  74.19,    44.77,  155.91,   94.20, 1359.58, 1755.24,   94.60,  687.40, 11063.7, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.513,  10.27, -155.0,   24.4,  -94.3,    0.8,      1,   GPS,    ALT,   0.1,   1.9,   0.0,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:51,  +00:00,   HKOK,   -1.3840832,   35.5143433, 10500.0, 29.92, 11116.8,   8.5, 125.73, 145.86,   -3.34,   1.79,   0.25,  -0.00,  -0.00, 261.8, 265.6,  28.6,   3.3,  73.68,  74.19,    44.78,  155.91,   94.31, 1360.46, 1755.19,   94.61,  687.59, 11063.9, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.506,  10.30, -155.0,   24.3,  -94.3,    0.8,      1,   GPS,    ALT,   0.1,   1.8,   3.9,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:52,  +00:00,   HKOK,   -1.3841265,   35.5136566, 10500.0, 29.92, 11116.8,   8.5, 125.70, 145.90,   -5.95,   1.77,  -0.11,  -0.00,  -0.01, 261.8, 265.6,  28.5,   3.0,  73.68,  74.19,    44.77,  155.91,   94.57, 1360.26, 1755.47,   94.61,  687.23, 11063.9, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.497,  10.32, -155.1,   24.3,  -94.3,    0.8,      1,   GPS,    ALT,   0.1,   1.8,   0.0,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:53,  +00:00,   HKOK,   -1.3841693,   35.5129852, 10500.0, 29.92, 11116.6,   8.5, 125.71, 145.94,   -3.53,   1.79,  -0.22,   0.00,   0.00, 261.9, 265.6,  28.5,   3.0,  73.50,  74.19,    44.76,  155.91,   94.33, 1359.37, 1755.51,   94.60,  687.02, 11063.7, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.488,  10.35, -155.1,   24.3,  -94.3,    0.8,      1,   GPS,    ALT,   0.1,   1.8, -11.8,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:54,  +00:00,   HKOK,   -1.3842126,   35.5123138, 10500.0, 29.92, 11116.8,   8.5, 125.73, 145.92,   -6.74,   1.83,  -0.03,   0.00,   0.00, 261.9, 265.6,  28.5,   2.2,  73.50,  74.19,    44.78,  155.91,   94.32, 1359.90, 1755.54,   94.62,  687.29, 11063.9, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000, -0.000, -0.480,  10.37, -155.2,   24.2,  -94.3,    0.8,      1,   GPS,    ALT,   0.1,   1.8,   0.0,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:55,  +00:00,   HKOK,   -1.3842585,   35.5116081, 10500.0, 29.92, 11116.8,   8.5, 125.75, 145.92,   -9.29,   1.85,   0.12,   0.00,   0.00, 261.8, 265.6,  28.5,   2.3,  73.33,  74.37,    44.76,  155.90,   94.33, 1358.69, 1755.41,   94.60,  687.20, 11063.9, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000,  0.000, -0.472,  10.38, -155.2,   24.2,  -94.3,    0.8,      1,   GPS,    ALT,   0.1,   1.8,   3.9,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:56,  +00:00,   HKOK,   -1.3842999,   35.5109673, 10500.0, 29.92, 11117.0,   8.5, 125.78, 145.92,   -5.32,   1.81,   0.08,  -0.00,  -0.00, 261.8, 265.6,  28.5,  -0.2,  73.16,  74.54,    44.75,  155.91,   94.40, 1357.72, 1755.39,   94.59,  687.09, 11064.1, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000,  0.000, -0.464,  10.40, -155.3,   24.1,  -94.3,    0.8,      1,   GPS,    ALT,   0.1,   1.8,  11.8,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:57,  +00:00,   HKOK,   -1.3843422,   35.5103073, 10500.0, 29.92, 11117.1,   8.5, 125.81, 145.92,    2.50,   1.77,   0.16,   0.00,  -0.00, 261.9, 265.6,  28.5,   0.5,  72.81,  74.54,    44.73,  155.90,   94.34, 1357.20, 1755.14,   94.58,  687.17, 11064.2, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000,  0.000, -0.455,  10.41, -155.3,   24.1,  -94.3,    0.8,      1,   GPS,    ALT,   0.1,   1.8,   7.9,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:58,  +00:00,   HKOK,   -1.3843851,   35.5096207, 10500.0, 29.92, 11116.6,   8.5, 125.82, 145.94,    3.02,   1.79,   0.21,  -0.00,  -0.00, 261.9, 265.6,  28.5,  -0.7,  72.64,  74.71,    44.73,  155.90,   94.37, 1357.93, 1755.42,   94.59,  687.10, 11063.7, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000,  0.000, -0.447,  10.42, -155.3,   24.1,  -94.3,    0.8,      1,   GPS,    ALT,   0.1,   1.8,   0.0,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:55:59,  +00:00,   HKOK,   -1.3844277,   35.5089493, 10501.0, 29.92, 11116.7,   8.5, 125.87, 145.96,    7.85,   1.79,   0.30,  -0.00,   0.00, 262.1, 265.6,  28.5,   1.9,  72.46,  74.89,    44.73,  155.90,   94.47, 1358.20, 1755.51,   94.59,  687.02, 11063.8, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000,  0.001, -0.438,  10.43, -155.4,   24.0,  -94.3,    0.8,      1,   GPS,    ALT,   0.1,   1.8,   3.9,     3D, 1852,      ,       ,  84.5,       
2019-08-19, 06:56:00,  +00:00,   HKOK,   -1.3844699,   35.5082741, 10500.0, 29.92, 11116.7,   8.5, 125.94, 145.96,    6.45,   1.75,   0.31,   0.00,   0.00, 262.1, 265.6,  28.5,  -0.2,  72.46,  74.89,    44.77,  155.90,   94.50, 1359.64, 1756.09,   94.61,  687.30, 11063.8, 151,  GPS,  265.9, 113.10, 110.30, 118.500, 118.000,  0.001, -0.430,  10.43, -155.4,   24.0,  -94.3,    0.8,      1,   GPS,    ALT,   0.1,   1.8,   3.9,     3D, 1852,      ,       ,  84.5,       
